Ship-to Name,Nama penerima,module,Magento_Customer,,,,
Shopping Cart from %1,Shopping Cart from %1,module,Magento_Customer,,,,
Show Date of Birth,Show Date of Birth,module,Magento_Customer,,,,
Show Gender,Show Gender,module,Magento_Customer,,,,
Show Middle Name (initial),Show Middle Name (initial),module,Magento_Customer,,,,
Show Prefix,Show Prefix,module,Magento_Customer,,,,
Show Suffix,Show Suffix,module,Magento_Customer,,,,
Show Tax/VAT Number,Show Tax/VAT Number,module,Magento_Customer,,,,
Show VAT Number on Storefront,Show VAT Number on Storefront,module,Magento_Customer,,,,
Sign In,Masuk,module,Magento_Customer,,,,
Sign Out,Keluar,module,Magento_Customer,,,,
Sign Up for Newsletter,Berlangganan newsletter untuk info terbaru,module,Magento_Customer,,,,
Sign-in Information,Informasi Sign In,module,Magento_Customer,,,,
SKU,SKU,module,Magento_Customer,,,,
some error,some error,module,Magento_Customer,,,,
Something went wrong while editing the customer.,Something went wrong while editing the customer.,module,Magento_Customer,,,,
Something went wrong while resetting customer password.,Something went wrong while resetting customer password.,module,Magento_Customer,,,,
Something went wrong while saving the customer.,Something went wrong while saving the customer.,module,Magento_Customer,,,,
Something went wrong while saving the new password.,Terjadi kesalahan saat menyimpan kata sandi baru anda.,module,Magento_Customer,,,,
Something went wrong while validating the VAT ID.,Something went wrong while validating the VAT ID.,module,Magento_Customer,,,,
Start date,Start date,module,Magento_Customer,,,,
State/Province,Provinsi,module,Magento_Customer,,,,
Status,Status,module,Magento_Customer,,,,
Store,Store,module,Magento_Customer,,,,
Store alternative addresses (for shipping to multiple family members and friends),Menyimpan alamat alternatif,module,Magento_Customer,,,,
Store View,Store View,module,Magento_Customer,,,,
Street Address,Nama Jalan,module,Magento_Customer,,,,
Street Address %1,Nama Jalan %1,module,Magento_Customer,,,,
Strong,Strong,module,Magento_Customer,,,,
Subject,Subject,module,Magento_Customer,,,,
Subscribe to Newsletter,Subscribe to Newsletter,module,Magento_Customer,,,,
Subscribed to Newsletter,Sudah Berlangganan Newsletter,module,Magento_Customer,,,,
Subscription option,Pilihan berlangganan,module,Magento_Customer,,,,
Suffix Dropdown Options,Suffix Dropdown Options,module,Magento_Customer,,,,
Tax Calculation Based On,Tax Calculation Based On,module,Magento_Customer,,,,
Tax Class,Tax Class,module,Magento_Customer,,,,
Tax VAT Number,Tax VAT Number,module,Magento_Customer,,,,
Tax/VAT number,NPWP,module,Magento_Customer,,,,
Thank you for confirming your %store_name account.,Thank you for confirming your %store_name account.,module,Magento_Customer,,,,
Thank you for registering with,Terima Kasih telah mendaftar di,module,Magento_Customer,,,,
Thank you for registering with %1.,Terimakasih sudah mendaftar di %1.,module,Magento_Customer,,,,
"Thanks,<br>%store_name","Terimakasih,<br>%store_name",module,Magento_Customer,,,,
The account is locked.,The account is locked.,module,Magento_Customer,,,,
The account is locked. Please wait and try again or contact %1.,Akun ini dikunci. Mohon tunggu dan coba beberapa saat lagi atau hubungi %1.,module,Magento_Customer,,,,
The customer does not have default billing address.,The customer does not have default billing address.,module,Magento_Customer,,,,
The customer group no longer exists.,The customer group no longer exists.,module,Magento_Customer,,,,
The customer is now assigned to Customer Group %s.,The customer is now assigned to Customer Group %s.,module,Magento_Customer,,,,
The customer will receive an email with a link to reset password.,The customer will receive an email with a link to reset password.,module,Magento_Customer,,,,
The customer would belong to Customer Group %s.,The customer would belong to Customer Group %s.,module,Magento_Customer,,,,
The password can not begin or end with a space.,The password can not begin or end with a space.,module,Magento_Customer,,,,
The password can't begin or end with a space.,The password can't begin or end with a space.,module,Magento_Customer,,,,
The password doesn't match this account.,Kata sandi tidak sesuai dengan akun ini.,module,Magento_Customer,,,,
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)",module,Magento_Customer,,,,
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)",module,Magento_Customer,,,,
The VAT ID entered (%1) is not a valid VAT ID.,The VAT ID entered (%1) is not a valid VAT ID.,module,Magento_Customer,,,,
The VAT ID entered (%s) is not a valid VAT ID.,The VAT ID entered (%s) is not a valid VAT ID.,module,Magento_Customer,,,,
The VAT ID is valid but no Customer Group is assigned for it.,The VAT ID is valid but no Customer Group is assigned for it.,module,Magento_Customer,,,,
The VAT ID is valid.,The VAT ID is valid.,module,Magento_Customer,,,,
The VAT ID is valid. The current Customer Group will be used.,The VAT ID is valid. The current Customer Group will be used.,module,Magento_Customer,,,,
There are no items in customer's shopping cart.,There are no items in customer's shopping cart.,module,Magento_Customer,,,,
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.",module,Magento_Customer,,,,
There was an error confirming the account,There was an error confirming the account,module,Magento_Customer,,,,
There was an error detecting Customer Group.,There was an error detecting Customer Group.,module,Magento_Customer,,,,
There was recently a request to change the password for your account.,Kami menerima permintaan pengubahan kata sandi untuk akun anda.,module,Magento_Customer,,,,
This account is not confirmed.,This account is not confirmed.,module,Magento_Customer,,,,
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.",module,Magento_Customer,,,,
This confirmation key is invalid or has expired.,This confirmation key is invalid or has expired.,module,Magento_Customer,,,,
This customer already exists in this store.,This customer already exists in this store.,module,Magento_Customer,,,,
This email does not require confirmation.,This email does not require confirmation.,module,Magento_Customer,,,,
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />                        Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />                        Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer,,,,
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />                        Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />                        Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer,,,,
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.",module,Magento_Customer,,,,
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:",module,Magento_Customer,,,,
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Untuk masuk ke situs kami, gunakan kredensial ini waktu proses pembayaran atau masuk ke halaman <a href=""%customer_url"">Akun saya</a> :",module,Magento_Customer,,,,
Total,Total,module,Magento_Customer,,,,
Track order history,Melacak order lampau,module,Magento_Customer,,,,
Type,Type,module,Magento_Customer,,,,
Unknown,Unknown,module,Magento_Customer,,,,
Unlock,Unlock,module,Magento_Customer,,,,
Unlocked,Unlocked,module,Magento_Customer,,,,
Unsubscribe from Newsletter,Unsubscribe from Newsletter,module,Magento_Customer,,,,
Use 0 to disable account locking.,Use 0 to disable account locking.,module,Magento_Customer,,,,
Use as my default billing address,Use as my default billing address,module,Magento_Customer,,,,
Use as my default shipping address,Use as my default shipping address,module,Magento_Customer,,,,
Validate on Each Transaction,Validate on Each Transaction,module,Magento_Customer,,,,
Validate VAT Number,Validate VAT Number,module,Magento_Customer,,,,
Validation Error Group,Validation Error Group,module,Magento_Customer,,,,
Validator Exception,Validator Exception,module,Magento_Customer,,,,
VAT Number,NPWP,module,Magento_Customer,,,,
VAT Number is valid.,VAT Number is valid.,module,Magento_Customer,,,,
Very Strong,Very Strong,module,Magento_Customer,,,,
View,View,module,Magento_Customer,,,,
View Full Size,View Full Size,module,Magento_Customer,,,,
View past orders,Melihat pembelian lampau,module,Magento_Customer,,,,
Visitor,Visitor,module,Magento_Customer,,,,
We can't delete the address right now.,Kami tidak dapat menghapus alamat saat ini.,module,Magento_Customer,,,,
We can't find a customer to revoke.,We can't find a customer to revoke.,module,Magento_Customer,,,,
We can't save the address.,Alamat tidak dapat disimpan.,module,Magento_Customer,,,,
We can't save the customer.,We can't save the customer.,module,Magento_Customer,,,,
We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,module,Magento_Customer,,,,
"We have received a request to change the following information associated with your account at %store_name: email, password.",Kami menerima permintaan untuk merubah email dan kata sandi akun anda di %store_name.,module,Magento_Customer,,,,
We have received a request to change the following information associated with your account at %store_name: email.,Kami menerima permintaan untuk merubah email akun anda di %store_name.,module,Magento_Customer,,,,
We have received a request to change the following information associated with your account at %store_name: password.,Kami menerima permintaan untuk merubah kata sandi akun anda di %store_name.,module,Magento_Customer,,,,
Weak,Weak,module,Magento_Customer,,,,
Web Site,Web Site,module,Magento_Customer,,,,
Welcome Email,Welcome Email,module,Magento_Customer,,,,
Welcome to %store_name,Selamat datang di %store_name,module,Magento_Customer,,,,
Welcome to %store_name.,Selamat datang di %store_name,module,Magento_Customer,,,,
We're unable to send the password reset email.,Kami tidak dapat mengirimkan email untuk reset kata sandi,module,Magento_Customer,,,,
"When you sign in to your account, you will be able to:","Dari akun anda, anda bisa:",module,Magento_Customer,,,,
Would you like to change the Customer Group for this order?,Would you like to change the Customer Group for this order?,module,Magento_Customer,,,,
Wrong email.,Wrong email.,module,Magento_Customer,,,,
Yes,Yes,module,Magento_Customer,,,,
You are signed out,You are signed out,module,Magento_Customer,,,,
"You can't delete group ""%1"".","You can't delete group ""%1"".",module,Magento_Customer,,,,
You deleted the address.,Anda telah menghapus alamat.,module,Magento_Customer,,,,
You deleted the customer group.,You deleted the customer group.,module,Magento_Customer,,,,
You deleted the customer.,You deleted the customer.,module,Magento_Customer,,,,
You don't subscribe to our newsletter.,Anda belum berlangganan newsletter.,module,Magento_Customer,,,,
You have no default billing address in your address book.,Anda belum memiliki alamat penagihan di pengaturan alamat,module,Magento_Customer,,,,
You have no default shipping address in your address book.,Anda belum memiliki alamat pengiriman di pengaturan alamat,module,Magento_Customer,,,,
You have no other address entries in your address book.,Anda tidak memiliki alamat lain di pengaturan alamat,module,Magento_Customer,,,,
You have not set a default billing address.,Anda belum menetapkan alamat penagihan.,module,Magento_Customer,,,,
You have not set a default shipping address.,Anda belum menetapkan alamat pengiriman.,module,Magento_Customer,,,,
You have revoked the customer's tokens.,You have revoked the customer's tokens.,module,Magento_Customer,,,,
You have signed out and will go to our homepage in 5 seconds.,Anda telah keluar dan akun dan akan kembali ke halaman utama dalam 5 detik.,module,Magento_Customer,,,,
You must confirm your %customer_email email before you can sign in (link is only valid once):,You must confirm your %customer_email email before you can sign in (link is only valid once):,module,Magento_Customer,,,,
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.",module,Magento_Customer,,,,
You saved the account information.,Informasi akun telah disimpan.,module,Magento_Customer,,,,
You saved the address.,Anda telah menyimpan alamat.,module,Magento_Customer,,,,
You saved the customer group.,You saved the customer group.,module,Magento_Customer,,,,
You saved the customer.,You saved the customer.,module,Magento_Customer,,,,
"You subscribe to ""General Subscription"".","Anda berlangganan ke ""General Subscription""",module,Magento_Customer,,,,
You subscribe to our newsletter.,Anda telah berlangganan newsletter.,module,Magento_Customer,,,,
You updated your password.,Anda telah memperbarui kata sandi anda.,module,Magento_Customer,,,,
You will be charged tax.,You will be charged tax.,module,Magento_Customer,,,,
You will not be charged tax.,You will not be charged tax.,module,Magento_Customer,,,,
Your %store_name email and password has been changed,Email dan kata sandi %store_name telah diubah,module,Magento_Customer,,,,
Your %store_name email has been changed,Email %store_name anda telah diubah,module,Magento_Customer,,,,
Your %store_name password has been changed,Kata sandi %store_name anda telah diubah,module,Magento_Customer,,,,
Your password reset link has expired.,Your password reset link has expired.,module,Magento_Customer,,,,
Your Tax ID cannot be validated.,Your Tax ID cannot be validated.,module,Magento_Customer,,,,
Your VAT ID was successfully validated.,Your VAT ID was successfully validated.,module,Magento_Customer,,,,
ZIP,ZIP,module,Magento_Customer,,,,
Zip/Postal Code,Kode Pos,module,Magento_Customer,,,,
"%name,","%name,",module,Magento_CustomerBalance,,,,
Action,Action,module,Magento_CustomerBalance,,,,
An amount on which to change the balance,An amount on which to change the balance,module,Magento_CustomerBalance,,,,
available,available,module,Magento_CustomerBalance,,,,
Balance,Balance,module,Magento_CustomerBalance,,,,
Balance Change,Balance Change,module,Magento_CustomerBalance,,,,
Balance History,Balance History,module,Magento_CustomerBalance,,,,
By admin: %1.,By admin: %1.,module,Magento_CustomerBalance,,,,
By admin: %1. (%2),By admin: %1. (%2),module,Magento_CustomerBalance,,,,
Comment,Comment,module,Magento_CustomerBalance,,,,
Created,Created,module,Magento_CustomerBalance,,,,
Customer notified,Customer notified,module,Magento_CustomerBalance,,,,
Date,Date,module,Magento_CustomerBalance,,,,
Delete Orphan Balances,Delete Orphan Balances,module,Magento_CustomerBalance,,,,
Enable Store Credit Functionality,Enable Store Credit Functionality,module,Magento_CustomerBalance,,,,
Failed to initialize customer,Failed to initialize customer,module,Magento_CustomerBalance,,,,
More information,More information,module,Magento_CustomerBalance,,,,
No,No,module,Magento_CustomerBalance,,,,
Notified,Notified,module,Magento_CustomerBalance,,,,
Notify Customer by Email,Notify Customer by Email,module,Magento_CustomerBalance,,,,
Order #%1,Order #%1,module,Magento_CustomerBalance,,,,
"Order #%1, creditmemo #%2","Order #%1, creditmemo #%2",module,Magento_CustomerBalance,,,,
Please also set the Store ID.,Please also set the Store ID.,module,Magento_CustomerBalance,,,,
Please enter a store ID to send email notifications.,Please enter a store ID to send email notifications.,module,Magento_CustomerBalance,,,,
Please set a website ID.,Please set a website ID.,module,Magento_CustomerBalance,,,,
Please specify a customer ID.,Please specify a customer ID.,module,Magento_CustomerBalance,,,,
Please specify a valid customer.,Please specify a valid customer.,module,Magento_CustomerBalance,,,,
Refund Money to Store Credit,Refund Money to Store Credit,module,Magento_CustomerBalance,,,,
Refund Store Credit Automatically,Refund Store Credit Automatically,module,Magento_CustomerBalance,,,,
Refund Store Credit to Store Credit,Refund Store Credit to Store Credit,module,Magento_CustomerBalance,,,,
Refund to Store Credit,Refund to Store Credit,module,Magento_CustomerBalance,,,,
Refunded,Refunded,module,Magento_CustomerBalance,,,,
Refunded to Store Credit,Refunded to Store Credit,module,Magento_CustomerBalance,,,,
Remove,Remove,module,Magento_CustomerBalance,,,,
Reverted,Reverted,module,Magento_CustomerBalance,,,,
Send Email Notification From the Following Store View,Send Email Notification From the Following Store View,module,Magento_CustomerBalance,,,,
Show Store Credit History to Customers,Show Store Credit History to Customers,module,Magento_CustomerBalance,,,,
Store Credit,Pulsa / Kredit Toko,module,Magento_CustomerBalance,,,,
Store credit,Store credit,module,Magento_CustomerBalance,,,,
Store credit available,Store credit available,module,Magento_CustomerBalance,,,,
Store Credit Balance,Store Credit Balance,module,Magento_CustomerBalance,,,,
Store Credit Options,Store Credit Options,module,Magento_CustomerBalance,,,,
Store Credit update,Store Credit update,module,Magento_CustomerBalance,,,,
Store Credit Update Email Sender,Store Credit Update Email Sender,module,Magento_CustomerBalance,,,,
Store Credit Update Email Template,Store Credit Update Email Template,module,Magento_CustomerBalance,,,,
The store credit payment has been removed from shopping cart.,The store credit payment has been removed from shopping cart.,module,Magento_CustomerBalance,,,,
There is no credit memo set to balance model.,There is no credit memo set to balance model.,module,Magento_CustomerBalance,,,,
There is no order set to balance model.,There is no order set to balance model.,module,Magento_CustomerBalance,,,,
Unknown balance history action code,Unknown balance history action code,module,Magento_CustomerBalance,,,,
Update Balance,Update Balance,module,Magento_CustomerBalance,,,,
Updated,Updated,module,Magento_CustomerBalance,,,,
Use Store Credit,Use Store Credit,module,Magento_CustomerBalance,,,,
Use Store Credit (%1 available),Use Store Credit (%1 available),module,Magento_CustomerBalance,,,,
Used,Used,module,Magento_CustomerBalance,,,,
"We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.","We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.",module,Magento_CustomerBalance,,,,
Website,Website,module,Magento_CustomerBalance,,,,
You are not using store credit in your shopping cart.,You are not using store credit in your shopping cart.,module,Magento_CustomerBalance,,,,
You can't use more store credit than the order amount.,You can't use more store credit than the order amount.,module,Magento_CustomerBalance,,,,
You do not have enough store credit to complete this order.,You do not have enough store credit to complete this order.,module,Magento_CustomerBalance,,,,
You need a balance to save your balance history.,You need a balance to save your balance history.,module,Magento_CustomerBalance,,,,
Your balance is:,Your balance is:,module,Magento_CustomerBalance,,,,
Your Store Credit balance is now %balance.,Your Store Credit balance is now %balance.,module,Magento_CustomerBalance,,,,
Your store credit was successfully applied,Your store credit was successfully applied,module,Magento_CustomerBalance,,,,
-- Please Select --,-- Please Select --,module,Magento_CustomerCustomAttributes,,,,
* Required Fields,* Required Fields,module,Magento_CustomerCustomAttributes,,,,
A fieldset with the same code alredy exists.,A fieldset with the same code alredy exists.,module,Magento_CustomerCustomAttributes,,,,
Account Information,Informasi Akun,module,Magento_CustomerCustomAttributes,,,,
Add New Attribute,Add New Attribute,module,Magento_CustomerCustomAttributes,,,,
Add to Column Options,Add to Column Options,module,Magento_CustomerCustomAttributes,,,,
Address,Address,module,Magento_CustomerCustomAttributes,,,,
Address Information,Address Information,module,Magento_CustomerCustomAttributes,,,,
Admin Checkout,Admin Checkout,module,Magento_CustomerCustomAttributes,,,,
All Themes,All Themes,module,Magento_CustomerCustomAttributes,,,,
An attribute code must not be more than %1 characters.,An attribute code must not be more than %1 characters.,module,Magento_CustomerCustomAttributes,,,,
An attribute with this code already exists.,An attribute with this code already exists.,module,Magento_CustomerCustomAttributes,,,,
Attribute Information,Attribute Information,module,Magento_CustomerCustomAttributes,,,,
Attributes,Attributes,module,Magento_CustomerCustomAttributes,,,,
Back,Kembali,module,Magento_CustomerCustomAttributes,,,,
Based On,Based On,module,Magento_CustomerCustomAttributes,,,,
Cancel,Batal,module,Magento_CustomerCustomAttributes,,,,
Change Email,Ganti Email,module,Magento_CustomerCustomAttributes,,,,
Change Email and Password,Ganti Alamat Email & Password,module,Magento_CustomerCustomAttributes,,,,
Change Password,Ubah Kata Sandi,module,Magento_CustomerCustomAttributes,,,,
Choose Website:,Choose Website:,module,Magento_CustomerCustomAttributes,,,,
City,City,module,Magento_CustomerCustomAttributes,,,,
Comma separated,Comma separated,module,Magento_CustomerCustomAttributes,,,,
Company,Company,module,Magento_CustomerCustomAttributes,,,,
Confirm New Password,Konfirmasi Kata Sandi Baru,module,Magento_CustomerCustomAttributes,,,,
Confirm Password,Konfirmasi Kata Sandi,module,Magento_CustomerCustomAttributes,,,,
Contact Information,Informasi Kontak,module,Magento_CustomerCustomAttributes,,,,
Country,Negara,module,Magento_CustomerCustomAttributes,,,,
Create an Account,Buat Akun,module,Magento_CustomerCustomAttributes,,,,
Current Password,Kata Sandi Sekarang,module,Magento_CustomerCustomAttributes,,,,
Customer,Customer,module,Magento_CustomerCustomAttributes,,,,
Customer Account Address,Customer Account Address,module,Magento_CustomerCustomAttributes,,,,
Customer Account Edit,Customer Account Edit,module,Magento_CustomerCustomAttributes,,,,
Customer Address,Customer Address,module,Magento_CustomerCustomAttributes,,,,
Customer Address Attributes,Atribut Alamat Pelanggan,module,Magento_CustomerCustomAttributes,,,,
Customer Address Registration,Customer Address Registration,module,Magento_CustomerCustomAttributes,,,,
Customer Attributes,Customer Attributes,module,Magento_CustomerCustomAttributes,,,,
Customer Registration,Customer Registration,module,Magento_CustomerCustomAttributes,,,,
Default Values,Default Values,module,Magento_CustomerCustomAttributes,,,,
Delete Attribute,Delete Attribute,module,Magento_CustomerCustomAttributes,,,,
Edit Customer Address Attribute,Edit Customer Address Attribute,module,Magento_CustomerCustomAttributes,,,,
"Edit Customer Address Attribute ""%1""","Edit Customer Address Attribute ""%1""",module,Magento_CustomerCustomAttributes,,,,
Edit Customer Attribute,Edit Customer Attribute,module,Magento_CustomerCustomAttributes,,,,
"Edit Customer Attribute ""%1""","Edit Customer Attribute ""%1""",module,Magento_CustomerCustomAttributes,,,,
"Edit Form Type ""%1""","Edit Form Type ""%1""",module,Magento_CustomerCustomAttributes,,,,
Email,Email,module,Magento_CustomerCustomAttributes,,,,
Fax,Fax,module,Magento_CustomerCustomAttributes,,,,
Fieldset Code,Fieldset Code,module,Magento_CustomerCustomAttributes,,,,
Fieldset Properties,Fieldset Properties,module,Magento_CustomerCustomAttributes,,,,
Fieldset Title,Fieldset Title,module,Magento_CustomerCustomAttributes,,,,
File Extensions,File Extensions,module,Magento_CustomerCustomAttributes,,,,
For Theme,For Theme,module,Magento_CustomerCustomAttributes,,,,
Form Code,Form Code,module,Magento_CustomerCustomAttributes,,,,
Form Label,Form Label,module,Magento_CustomerCustomAttributes,,,,
Form Title,Form Title,module,Magento_CustomerCustomAttributes,,,,
Form Type Information,Form Type Information,module,Magento_CustomerCustomAttributes,,,,
Forms to Use In,Forms to Use In,module,Magento_CustomerCustomAttributes,,,,
General,General,module,Magento_CustomerCustomAttributes,,,,
General Information,General Information,module,Magento_CustomerCustomAttributes,,,,
Go back,Kembali,module,Magento_CustomerCustomAttributes,,,,
Input Type,Input Type,module,Magento_CustomerCustomAttributes,,,,
Input Validation,Input Validation,module,Magento_CustomerCustomAttributes,,,,
Input/Output Filter,Input/Output Filter,module,Magento_CustomerCustomAttributes,,,,
Label,Label,module,Magento_CustomerCustomAttributes,,,,
Lines Count,Lines Count,module,Magento_CustomerCustomAttributes,,,,
Manage Customer Address Attributes,Manage Customer Address Attributes,module,Magento_CustomerCustomAttributes,,,,
Manage Customer Attributes,Manage Customer Attributes,module,Magento_CustomerCustomAttributes,,,,
Manage Form Types,Manage Form Types,module,Magento_CustomerCustomAttributes,,,,
Manage Label / Options,Manage Label / Options,module,Magento_CustomerCustomAttributes,,,,
Maximum File Size (bytes),Maximum File Size (bytes),module,Magento_CustomerCustomAttributes,,,,
Maximum Image Height (px),Maximum Image Height (px),module,Magento_CustomerCustomAttributes,,,,
Maximum Image Width (px),Maximum Image Width (px),module,Magento_CustomerCustomAttributes,,,,
Maximum Text Length,Maximum Text Length,module,Magento_CustomerCustomAttributes,,,,
Maximum value,Maximum value,module,Magento_CustomerCustomAttributes,,,,
Minimal value,Minimal value,module,Magento_CustomerCustomAttributes,,,,
Minimum Text Length,Minimum Text Length,module,Magento_CustomerCustomAttributes,,,,
New Customer Address Attribute,New Customer Address Attribute,module,Magento_CustomerCustomAttributes,,,,
New Customer Attribute,New Customer Attribute,module,Magento_CustomerCustomAttributes,,,,
New Fieldset,New Fieldset,module,Magento_CustomerCustomAttributes,,,,
New Form Type,New Form Type,module,Magento_CustomerCustomAttributes,,,,
New Password,Password Baru,module,Magento_CustomerCustomAttributes,,,,
No,No,module,Magento_CustomerCustomAttributes,,,,
No Password,Kata Sandi Kosong,module,Magento_CustomerCustomAttributes,,,,
None,None,module,Magento_CustomerCustomAttributes,,,,
Password,Password,module,Magento_CustomerCustomAttributes,,,,
Password Strength,Kekuatan Kata Sandi,module,Magento_CustomerCustomAttributes,,,,
Personal Information,Informasi Personal,module,Magento_CustomerCustomAttributes,,,,
Phone Number,Phone Number,module,Magento_CustomerCustomAttributes,,,,
Please confirm site switching. All data that hasn't been saved will be lost.,Please confirm site switching. All data that hasn't been saved will be lost.,module,Magento_CustomerCustomAttributes,,,,
"Please select a region, state or province.","Please select a region, state or province.",module,Magento_CustomerCustomAttributes,,,,
Properties,Properties,module,Magento_CustomerCustomAttributes,,,,
Remove,Remove,module,Magento_CustomerCustomAttributes,,,,
Save,Save,module,Magento_CustomerCustomAttributes,,,,
Save Address,Simpan Alamat,module,Magento_CustomerCustomAttributes,,,,
Save and Continue Edit,Save and Continue Edit,module,Magento_CustomerCustomAttributes,,,,
Save Attribute,Save Attribute,module,Magento_CustomerCustomAttributes,,,,
"Select ""Yes"" to add this attribute to the list of column options in the customer grid.","Select ""Yes"" to add this attribute to the list of column options in the customer grid.",module,Magento_CustomerCustomAttributes,,,,
"Select ""Yes"" to add this attribute to the list of filter options in the customer grid.","Select ""Yes"" to add this attribute to the list of filter options in the customer grid.",module,Magento_CustomerCustomAttributes,,,,
"Select ""Yes"" to add this attribute to the list of search options in the customer grid.","Select ""Yes"" to add this attribute to the list of search options in the customer grid.",module,Magento_CustomerCustomAttributes,,,,
Show on Storefront,Show on Storefront,module,Magento_CustomerCustomAttributes,,,,
Sign Up for Newsletter,Berlangganan newsletter untuk info terbaru,module,Magento_CustomerCustomAttributes,,,,
Sign-in Information,Sign-in Information,module,Magento_CustomerCustomAttributes,,,,
Sort Order,Sort Order,module,Magento_CustomerCustomAttributes,,,,
State/Province,Provinsi,module,Magento_CustomerCustomAttributes,,,,
Store View,Store View,module,Magento_CustomerCustomAttributes,,,,
Storefront Properties,Storefront Properties,module,Magento_CustomerCustomAttributes,,,,
Street Address,Street Address,module,Magento_CustomerCustomAttributes,,,,
Street Address %1,Street Address %1,module,Magento_CustomerCustomAttributes,,,,
System,System,module,Magento_CustomerCustomAttributes,,,,
The attribute no longer exists.,The attribute no longer exists.,module,Magento_CustomerCustomAttributes,,,,
The form type has been deleted.,The form type has been deleted.,module,Magento_CustomerCustomAttributes,,,,
Theme,Theme,module,Magento_CustomerCustomAttributes,,,,
This attribute no longer exists.,This attribute no longer exists.,module,Magento_CustomerCustomAttributes,,,,
This fieldset is not empty!,This fieldset is not empty!,module,Magento_CustomerCustomAttributes,,,,
This is used internally. Make sure you don't use spaces or more than %1 symbols.,This is used internally. Make sure you don't use spaces or more than %1 symbols.,module,Magento_CustomerCustomAttributes,,,,
This is your default billing address.,This is your default billing address.,module,Magento_CustomerCustomAttributes,,,,
This is your default shipping address.,This is your default shipping address.,module,Magento_CustomerCustomAttributes,,,,
This system form type cannot be deleted.,This system form type cannot be deleted.,module,Magento_CustomerCustomAttributes,,,,
Type Code,Type Code,module,Magento_CustomerCustomAttributes,,,,
Use as my default billing address,Use as my default billing address,module,Magento_CustomerCustomAttributes,,,,
Use as my default shipping address,Use as my default shipping address,module,Magento_CustomerCustomAttributes,,,,
Use Default Value,Use Default Value,module,Magento_CustomerCustomAttributes,,,,
Use helper with defined EAV entity.,Use helper with defined EAV entity.,module,Magento_CustomerCustomAttributes,,,,
Use in Filter Options,Use in Filter Options,module,Magento_CustomerCustomAttributes,,,,
Use in Search Option,Use in Search Option,module,Magento_CustomerCustomAttributes,,,,
Use in Search Options,Use in Search Options,module,Magento_CustomerCustomAttributes,,,,
Valid range 2-20,Valid range 2-20,module,Magento_CustomerCustomAttributes,,,,
VAT Number,VAT Number,module,Magento_CustomerCustomAttributes,,,,
Visible to Customer,Visible to Customer,module,Magento_CustomerCustomAttributes,,,,
We can't delete the customer address attribute right now.,We can't delete the customer address attribute right now.,module,Magento_CustomerCustomAttributes,,,,
We can't delete the form type right now.,We can't delete the form type right now.,module,Magento_CustomerCustomAttributes,,,,
We can't save the customer address attribute right now.,We can't save the customer address attribute right now.,module,Magento_CustomerCustomAttributes,,,,
We can't save the form type right now.,We can't save the form type right now.,module,Magento_CustomerCustomAttributes,,,,
Yes,Yes,module,Magento_CustomerCustomAttributes,,,,
You cannot delete this attribute.,You cannot delete this attribute.,module,Magento_CustomerCustomAttributes,,,,
You cannot edit this attribute.,You cannot edit this attribute.,module,Magento_CustomerCustomAttributes,,,,
You deleted the customer address attribute.,You deleted the customer address attribute.,module,Magento_CustomerCustomAttributes,,,,
You deleted the customer attribute.,You deleted the customer attribute.,module,Magento_CustomerCustomAttributes,,,,
You saved the customer address attribute.,You saved the customer address attribute.,module,Magento_CustomerCustomAttributes,,,,
You saved the customer attribute.,You saved the customer attribute.,module,Magento_CustomerCustomAttributes,,,,
